parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,venue,orchestra
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"14th Concert of the 6th Season","28th Jan 1864",1864-01-28,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"15th Concert of the 6th Season","4th Feb 1864",1864-02-04,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"16th Concert of the 6th Season","11th Feb 1864",1864-02-11,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"17th Concert of the 6th Season","18th Feb 1864",1864-02-18,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"18th Concert of the 6th Season","25th Feb 1864",1864-02-25,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"2nd Concert of the 6th Season","5th Nov 1863",1863-11-05,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"19th Concert of the 6th Season","3rd Mar 1864",1864-03-03,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"20th Concert of the 6th Season","10th Mar 1864",1864-03-10,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"3rd Concert of the 6th Season","12th Nov 1863",1863-11-12,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"4th Concert of the 6th Season","19th Nov 1863",1863-11-19,141,"Hallé Orchestra; 1857-"
