parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,orchestra,"Venue Name","Venue Town",seonametown
2713,19927,"Italian Girl in Algiers; overture",Rossini,NULL,"11th Jul 1950",1950-07-11,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2713,19929,"Symphony No.6 in E minor","Vaughan Williams",NULL,"11th Jul 1950",1950-07-11,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2713,19930,"Concerto for Piano in A minor, Op.16",Grieg,NULL,"11th Jul 1950",1950-07-11,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2713,19931,"Till Eulenspiegel's Merry Pranks; symphonic poem, Op.28","Strauss, Richard",NULL,"11th Jul 1950",1950-07-11,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2713,24671,"Nocturnes, for orchestra; No.1, Nuages, and, No.2, Fetes, only",Debussy,NULL,"11th Jul 1950",1950-07-11,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2714,19932,"Coppelia; ballet. Prelude & Mazurka",Delibes,NULL,"12th Jul 1950",1950-07-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2714,19933,"Henry VIII; incidental music. Three Dances","German, Edward",NULL,"12th Jul 1950",1950-07-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2714,19935,"Daphnis and Chloe; ballet suite No 2",Ravel,NULL,"12th Jul 1950",1950-07-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2714,19936,"Sheherazade; symphonic suite, Op.35",Rimsky-Korsakov,NULL,"12th Jul 1950",1950-07-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2714,29078,"La Boutique Fantasque; ballet suite","Rossini (arr.Respighi)",NULL,"12th Jul 1950",1950-07-12,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2715,19937,"Marche Slav",Tchaikovsky,NULL,"13th Jul 1950",1950-07-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2715,19938,"Suite No4: Mozartiana. Minuet & Prayer",Tchaikovsky,NULL,"13th Jul 1950",1950-07-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2715,19939,"Romeo and Juliet; fantasy overture",Tchaikovsky,NULL,"13th Jul 1950",1950-07-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2715,19940,"Symphony No.4 in F minor, Op.36",Tchaikovsky,NULL,"13th Jul 1950",1950-07-13,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2716,19941,"Morning, Noon and Night in Vienna; overture",Suppe,NULL,"14th Jul 1950",1950-07-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2716,19942,"Five German Dances, with Coda and Seven Trios, D.90",Schubert,NULL,"14th Jul 1950",1950-07-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2716,19943,"Symphony No.88 in G major (Letter V), Op.56, No.2",Haydn,NULL,"14th Jul 1950",1950-07-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2716,19944,"Night in Vienna; overture","Strauss, Johann 11",NULL,"14th Jul 1950",1950-07-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2716,19945,"Emperor Waltz (Kaiser Waltz), Op.437","Strauss, Johann (11)",NULL,"14th Jul 1950",1950-07-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2716,19946,"Der Rosenkavalier; suite","Strauss, Richard",NULL,"14th Jul 1950",1950-07-14,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2717,19907,"Tannhauser; overture",Wagner,NULL,"15th Jul 1950",1950-07-15,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2717,19947,"Force of Destiny; overture",Verdi,NULL,"15th Jul 1950",1950-07-15,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2717,19948,"The Spirit's Song",Haydn,NULL,"15th Jul 1950",1950-07-15,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2717,19949,"Orpheus and Eurydice. Aria: Che faro",Gluck,NULL,"15th Jul 1950",1950-07-15,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2717,19950,"Variations on a Theme by Mozart",Reger,NULL,"15th Jul 1950",1950-07-15,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2717,19952,"Octet in E flat major, Op.20; scherzo",Mendelssohn,NULL,"15th Jul 1950",1950-07-15,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2717,24603,"Rhapsody (Alto Rhapsody), for contralto, male chorus and orchestra, Op.53",Brahms,NULL,"15th Jul 1950",1950-07-15,"Hallé Orchestra; 1857-","The Royal Hall",Harrogate,harrogate-the-royal-hall
2718,19408,"Mastersingers of Nuremberg; overture",Wagner,NULL,"19th Oct 1949",1949-10-19,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2718,19409,"Metamorphosen; a study for 23 solo strings","Strauss, Richard",NULL,"19th Oct 1949",1949-10-19,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2718,19410,"Daphnis and Chloe; ballet suite No 2",Ravel,NULL,"19th Oct 1949",1949-10-19,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2718,19411,"Symphony No.4 in E minor, Op.98",Brahms,NULL,"19th Oct 1949",1949-10-19,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2719,19666,"Der Freischutz; overture",Weber,NULL,"16th Mar 1950",1950-03-16,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2719,19667,"Psyche; symphonic poem",Franck,NULL,"16th Mar 1950",1950-03-16,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2719,19668,"Concerto for Piano No.3 in C minor, Op.37",Beethoven,NULL,"16th Mar 1950",1950-03-16,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2719,19669,"Night on the Bare Mountain",Mussorgsky,NULL,"16th Mar 1950",1950-03-16,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2719,19670,"Symphony No.8 in B minor (Unfinished), D.759",Schubert,NULL,"16th Mar 1950",1950-03-16,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2719,19671,"Siege of Corinth; opera. Overture",Rossini,NULL,"16th Mar 1950",1950-03-16,"Hallé Orchestra; 1857-","Town Hall",Huddersfield,huddersfield-town-hall
2720,9325,"Apostles; oratorio for SATBBB soloists, chorus and orchestra, Op.49",Elgar,NULL,"17th Nov 1949",1949-11-17,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
2721,19694,"Mass in B minor, BWV 232","Bach, Johann Sebastian",NULL,"5th Apr 1950",1950-04-05,"Hallé Orchestra; 1857-","Town Hall",Leeds,leeds-town-hall
2722,19545,"Hebrides Overture (Fingal's Cave), Op.26",Mendelssohn,NULL,"18th Jan 1950",1950-01-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2722,19546,"Concerto for Orchestra",Bartok,NULL,"18th Jan 1950",1950-01-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2722,19547,"Concerto for Piano No.4 in G major, Op.58",Beethoven,NULL,"18th Jan 1950",1950-01-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2722,19548,"Tannhauser; Act I, Prelude",Wagner,NULL,"18th Jan 1950",1950-01-18,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2723,19542,"Mother Goose; suite",Ravel,NULL,"19th Jan 1950",1950-01-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2723,19550,"Leonora Overture No.3, Op.72b",Beethoven,NULL,"19th Jan 1950",1950-01-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2723,19551,"Till Eulenspiegel's Merry Pranks; symphonic poem, Op.28","Strauss, Richard",NULL,"19th Jan 1950",1950-01-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2723,19552,"Symphony in D minor",Franck,NULL,"19th Jan 1950",1950-01-19,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2724,19721,"Semiramide; overture",Rossini,NULL,"20th Apr 1950",1950-04-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2724,19722,"A Song Before Sunrise",Delius,NULL,"20th Apr 1950",1950-04-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2724,19723,"Symphony No.40 in G minor, K.550",Mozart,NULL,"20th Apr 1950",1950-04-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2724,19724,"Symphony No.1 in C minor, Op.68",Brahms,NULL,"20th Apr 1950",1950-04-20,"Hallé Orchestra; 1857-","De Montfort Hall",Leicester,leicester-de-montfort-hall
2725,19581,"Oberon; overture",Weber,NULL,"5th Feb 1950",1950-02-05,"Hallé Orchestra; 1857-",Hippodrome,Leigh,leigh-hippodrome
2725,19582,"Concerto for Violin No.5 in A major, K.219",Mozart,NULL,"5th Feb 1950",1950-02-05,"Hallé Orchestra; 1857-",Hippodrome,Leigh,leigh-hippodrome
2725,19584,"Mastersingers of Nuremberg; Act 3, Prelude",Wagner,NULL,"5th Feb 1950",1950-02-05,"Hallé Orchestra; 1857-",Hippodrome,Leigh,leigh-hippodrome
2725,19585,"Symphony No.7 in A major, Op.92",Beethoven,NULL,"5th Feb 1950",1950-02-05,"Hallé Orchestra; 1857-",Hippodrome,Leigh,leigh-hippodrome
2725,23417,"Pictures from an Exhibition (orch.Ravel)",Mussorgsky,NULL,"5th Feb 1950",1950-02-05,"Hallé Orchestra; 1857-",Hippodrome,Leigh,leigh-hippodrome
2726,19567,"Concerto for Orchestra",Bartok,NULL,"29th Jan 1950",1950-01-29,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2726,19568,"Serenade in D (Haffner). Rondo",Mozart,NULL,"29th Jan 1950",1950-01-29,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2726,19569,"Symphony No.5 in C minor, Op.67",Beethoven,NULL,"29th Jan 1950",1950-01-29,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2726,19965,"Force of Destiny; overture",Verdi,NULL,"29th Jan 1950",1950-01-29,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2727,15188,"Nocturnes, for orchestra; No.1, Nuages, and, No.2, Fetes, only",Debussy,NULL,"28th Feb 1950",1950-02-28,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2727,19642,"Thieving Magpie; overture",Rossini,NULL,"28th Feb 1950",1950-02-28,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2727,19644,"Symphony No.6 in E minor","Vaughan Williams",NULL,"28th Feb 1950",1950-02-28,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2727,19645,"Symphony No.4 in E minor, Op.98",Brahms,NULL,"28th Feb 1950",1950-02-28,"Hallé Orchestra; 1857-","Philharmonic Hall",Liverpool,liverpool-philharmonic-hall
2728,19452,"Shylock. Nocturne",Faure,NULL,"19th Nov 1949",1949-11-19,"Hallé Orchestra; 1857-","Cambridge Theatre",London,london-cambridge-theatre
2728,19454,"Fantasia on a theme by Tallis, for double string orchestra","Vaughan Williams",NULL,"19th Nov 1949",1949-11-19,"Hallé Orchestra; 1857-","Cambridge Theatre",London,london-cambridge-theatre
2728,19455,"Symphony No.40 in G minor, K.550",Mozart,NULL,"19th Nov 1949",1949-11-19,"Hallé Orchestra; 1857-","Cambridge Theatre",London,london-cambridge-theatre
2728,19456,"In our hour of deepest need; Chorale Prelude, BWV 668a, transcribed for orchestra","Bach (transcribed Barbirolli",NULL,"19th Nov 1949",1949-11-19,"Hallé Orchestra; 1857-","Cambridge Theatre",London,london-cambridge-theatre
2728,19458,"Metamorphosen; a study for 23 solo strings","Strauss, Richard",NULL,"19th Nov 1949",1949-11-19,"Hallé Orchestra; 1857-","Cambridge Theatre",London,london-cambridge-theatre
2729,19507,"Cockaigne (In London Town); overture, Op.40",Elgar,NULL,"15th Dec 1949",1949-12-15,"Hallé Orchestra; 1857-","Abbey Road",London,london-abbey-road
2729,19508,"Symphony No.83 in G minor (The Hen)",Haydn,NULL,"15th Dec 1949",1949-12-15,"Hallé Orchestra; 1857-","Abbey Road",London,london-abbey-road
2730,19506,"Prelude: The Forgotten Rite","Ireland, John",NULL,"16th Dec 1949",1949-12-16,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2730,19509,"Mastersingers of Nuremberg; overture",Wagner,NULL,"16th Dec 1949",1949-12-16,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2730,19510,"Mai-Dun Rhapsody","Ireland, John",NULL,"16th Dec 1949",1949-12-16,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2730,19511,"Concerto for Piano No.22 in E flat major, K.482",Mozart,NULL,"16th Dec 1949",1949-12-16,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2730,19512,"Mother Goose; suite",Ravel,NULL,"16th Dec 1949",1949-12-16,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2730,19513,"Symphony No.5 in E flat major, Op.82",Sibelius,NULL,"16th Dec 1949",1949-12-16,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2731,19514,"Symphony No.83 in G minor (The Hen)",Haydn,NULL,"17th Dec 1949",1949-12-17,"Hallé Orchestra; 1857-","Abbey Road",London,london-abbey-road
2732,19574,"Cockaigne (In London Town); overture, Op.40",Elgar,NULL,"2nd Feb 1950",1950-02-02,"Hallé Orchestra; 1857-","Abbey Road",London,london-abbey-road
2733,19575,"Force of Destiny; overture",Verdi,NULL,"3rd Feb 1950",1950-02-03,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2733,19576,"Concerto for Orchestra",Bartok,NULL,"3rd Feb 1950",1950-02-03,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2733,19577,"Prelude a L'Apres-midi d'un Faune",Debussy,NULL,"3rd Feb 1950",1950-02-03,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2733,19578,"Symphony No.5 in C minor, Op.67",Beethoven,NULL,"3rd Feb 1950",1950-02-03,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2734,19579,"Song of Summer",Delius,NULL,"4th Feb 1950",1950-02-04,"Hallé Orchestra; 1857-","Abbey Road",London,london-abbey-road
2734,19580,"Andante from Second Cassation",Mozart,NULL,"4th Feb 1950",1950-02-04,"Hallé Orchestra; 1857-","Abbey Road",London,london-abbey-road
2735,19725,"Egmont; overture",Beethoven,NULL,"21st Apr 1950",1950-04-21,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2735,19727,"Symphony No.6 in E minor","Vaughan Williams",NULL,"21st Apr 1950",1950-04-21,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2735,19728,"Symphony No.4 in F minor, Op.36",Tchaikovsky,NULL,"21st Apr 1950",1950-04-21,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2735,28536,"Nocturnes, for orchestra; No.1, Nuages, and, No.2, Fetes, only",Debussy,NULL,"21st Apr 1950",1950-04-21,"Hallé Orchestra; 1857-","Royal Albert Hall",London,london-royal-albert-hall
2736,19259,"Elizabethan Suite, for strings and four horns","Barbirolli (arr.)",NULL,"27th Aug 1949",1949-08-27,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2736,19262,"Symphony No.40 in G minor, K.550",Mozart,NULL,"27th Aug 1949",1949-08-27,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2736,19263,"Swan Lake, ballet suite",Tchaikovsky,NULL,"27th Aug 1949",1949-08-27,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2736,19264,"Symphony No.6 in E minor","Vaughan Williams",NULL,"27th Aug 1949",1949-08-27,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2736,24392,"La Traviata; Act 1, Prelude, and, Act 3, Prelude",Verdi,NULL,"27th Aug 1949",1949-08-27,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2738,19529,"Symphony No.95 in C minor (London-Salomon No.5), Op.71, No.1",Haydn,NULL,"7th Jan 1950",1950-01-07,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2738,19530,"Concerto for Piano in A minor, Op.54",Schumann,NULL,"7th Jan 1950",1950-01-07,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2738,19531,"Symphony No.9 in C major (Great), D.944",Schubert,NULL,"7th Jan 1950",1950-01-07,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2739,19787,"Italian Girl in Algiers; overture",Rossini,NULL,"20th May 1950",1950-05-20,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2739,19789,"Octet in E flat major, Op.20; scherzo",Mendelssohn,NULL,"20th May 1950",1950-05-20,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2739,19790,"Symphony No.1 in C minor, Op.68",Brahms,NULL,"20th May 1950",1950-05-20,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2739,19791,"La Valse; choreographic poem",Ravel,NULL,"20th May 1950",1950-05-20,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2739,22601,"Tristan and Isolde; Act 1, Prelude, and, Act 3, Liebestod",Wagner,NULL,"20th May 1950",1950-05-20,"Hallé Orchestra; 1857-","Town Hall",Middlesborough,middlesborough-town-hall
2740,19261,"Symphony No.6 in E minor","Vaughan Williams",NULL,"28th Aug 1949",1949-08-28,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2740,19265,"Elizabethan Suite, for strings and four horns","Barbirolli (arr.)",NULL,"28th Aug 1949",1949-08-28,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2740,19267,"Symphony No.40 in G minor, K.550",Mozart,NULL,"28th Aug 1949",1949-08-28,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2740,19268,"Swan Lake, ballet suite",Tchaikovsky,NULL,"28th Aug 1949",1949-08-28,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2740,24393,"La Traviata; Act 1, Prelude, and, Act 3, Prelude",Verdi,NULL,"28th Aug 1949",1949-08-28,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2741,19532,"Symphony No.95 in C minor (London-Salomon No.5), Op.71, No.1",Haydn,NULL,"8th Jan 1950",1950-01-08,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2741,19533,"Concerto for Piano in A minor, Op.54",Schumann,NULL,"8th Jan 1950",1950-01-08,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2741,19534,"Symphony No.9 in C major (Great), D.944",Schubert,NULL,"8th Jan 1950",1950-01-08,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2742,19594,"Symphony No.9 in E minor (From the New World), Op.95",Dvorak,NULL,"11th Feb 1950",1950-02-11,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2742,19597,"Variations on a theme by Haydn (St.Anthony Chorale), Op.56a",Brahms,NULL,"11th Feb 1950",1950-02-11,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2742,19598,"Susanna's Secret; overture",Wolf-Ferrari,NULL,"11th Feb 1950",1950-02-11,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2742,19607,"Concerto for Piano No.2 in C minor, Op.18",Rachmaninov,NULL,"11th Feb 1950",1950-02-11,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2743,19596,"Egmont; overture",Beethoven,NULL,"12th Feb 1950",1950-02-12,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2743,19608,"Concerto for Piano No.4 in G major, Op.58",Beethoven,NULL,"12th Feb 1950",1950-02-12,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2743,19609,"Oedipus Rex; three symphonic preludes",Pizzetti,NULL,"12th Feb 1950",1950-02-12,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2743,23419,"Pictures from an Exhibition (orch.Ravel)",Mussorgsky,NULL,"12th Feb 1950",1950-02-12,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2744,19792,"Italian Girl in Algiers; overture",Rossini,NULL,"21st May 1950",1950-05-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2744,19794,"Octet in E flat major, Op.20; scherzo",Mendelssohn,NULL,"21st May 1950",1950-05-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2744,19795,"La Valse; choreographic poem",Ravel,NULL,"21st May 1950",1950-05-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2744,19796,"Symphony No.1 in C minor, Op.68",Brahms,NULL,"21st May 1950",1950-05-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2744,22602,"Tristan and Isolde; Act 1, Prelude, and, Act 3, Liebestod",Wagner,NULL,"21st May 1950",1950-05-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
2745,19500,"Mastersingers of Nuremberg; overture",Wagner,NULL,"14th Dec 1949",1949-12-14,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
